genes	Symbol	Entrezid	Genename	logFC	logCPM	F	PValue	FDR	FC
ENSMUSG00000039304	Tnfsf10	22035	tumor necrosis factor (ligand) superfamily, member 10	-12.4793088145291	6.1356372280292	46.1662757435397	1.4113240983573e-08	1.04919493853174e-05	-5710.13371536293
ENSMUSG00000006360	Crip1	12925	cysteine-rich protein 1 (intestinal)	-12.4687841854594	5.478877417896	43.0710942006261	3.22048535514452e-08	2.26113855101758e-05	-5668.62919624625
ENSMUSG00000056498	Tmem154	320782	transmembrane protein 154	-13.4066284825081	5.67288995787652	41.9774859898611	4.34043881416565e-08	2.8870771438645e-05	-10859.187050582
ENSMUSG00000064210	Ano6	105722	anoctamin 6	-12.3993245179961	5.62375534509685	41.2016290043488	5.37625728020157e-08	3.39725697535937e-05	-5402.1744665885
ENSMUSG00000028156	Eif4e	13684	eukaryotic translation initiation factor 4E	-12.3685556950873	5.82181008056934	40.0844906473892	5.84983451744132e-08	3.52048612530587e-05	-5288.18046198524
ENSMUSG00000069309	Hist1h2an	319170	histone cluster 1, H2an	-13.4037640533684	6.92220037671539	40.2343286928338	7.03951094032103e-08	4.04387905744442e-05	-10837.6478396185
ENSMUSG00000027203	Dut	110074	deoxyuridine triphosphatase	-13.0202382002108	5.74533209346058	39.6386728173197	8.32326031205196e-08	4.506982029813e-05	-8307.72761587671
ENSMUSG00000028383	Hsdl2	72479	hydroxysteroid dehydrogenase like 2	-12.8592069197766	5.90314435610992	39.5398032535004	8.55891507481501e-08	4.506982029813e-05	-7430.31119697111
ENSMUSG00000047804	Akap10	56697	A kinase (PRKA) anchor protein 10	-12.4557625437173	5.61137390172944	39.1830820877443	9.46858847978712e-08	4.78656084830198e-05	-5617.69484548078
ENSMUSG00000038759	Nup205	70699	nucleoporin 205	-10.2703434588142	5.66894997966309	37.94636957417	1.02156800267103e-07	4.91503391767458e-05	-1235.04120374199
ENSMUSG00000029390	Tmed2	56334	transmembrane p24 trafficking protein 2	-11.4052425624141	6.51502332890173	38.0785778764804	1.05005472208588e-07	4.91503391767458e-05	-2712.19005461343
ENSMUSG00000002015	Bcap31	27061	B cell receptor associated protein 31	-11.5671060804145	5.54607211185759	37.5133075225143	1.52804310681411e-07	6.8969317085417e-05	-3034.21180173537
ENSMUSG00000078945	Naip2	17948	NLR family, apoptosis inhibitory protein 2	-8.07145618949322	6.59937217089824	35.7687635007305	1.65542211282441e-07	7.2142154006465e-05	-268.998848994101
ENSMUSG00000029992	Gfpt1	14583	glutamine fructose-6-phosphate transaminase 1	-12.426689831164	5.95195133393433	36.9423818228772	1.80374701497622e-07	7.59858492508982e-05	-5505.62194052621
ENSMUSG00000052299	Ltn1	78913	listerin E3 ubiquitin protein ligase 1	-8.7093898965721	5.85016459328239	35.2123131033944	1.97089841263099e-07	7.86385884797515e-05	-418.588798913809
ENSMUSG00000009090	Ap1b1	11764	adaptor protein complex AP-1, beta 1 subunit	-9.86741151218394	6.31184250608717	35.1797887859424	1.99116539907584e-07	7.86385884797515e-05	-934.085960784494
ENSMUSG00000028282	Casp8ap2	26885	caspase 8 associated protein 2	-13.4331605386518	6.50786252817805	35.4356725922012	2.31870271707447e-07	8.85325374262022e-05	-11060.7419108728
ENSMUSG00000019782	Rwdd1	66521	RWD domain containing 1	-13.5511367394677	6.03802634284841	35.9346666266959	2.42422808310051e-07	8.85325374262022e-05	-12003.2439852882
ENSMUSG00000024083	Pja2	224938	praja ring finger ubiquitin ligase 2	-12.6237307215056	6.39739365006735	35.8963090506858	2.45184270447624e-07	8.85325374262022e-05	-6311.34040038258
ENSMUSG00000021610	Clptm1l	218335	CLPTM1-like	-12.737644035265	6.07187570184435	35.7030600201395	2.59604064290827e-07	9.11354490140963e-05	-6829.87772671437
ENSMUSG00000027708	Dcun1d1	114893	DCN1, defective in cullin neddylation 1, domain containing 1 (S. cerevisiae)	-9.9394859933899	6.58464721933754	34.5830621874985	2.83897623479499e-07	9.69702206901057e-05	-981.936549313575
ENSMUSG00000028409	Smu1	74255	smu-1 suppressor of mec-8 and unc-52 homolog (C. elegans)	-12.1478821265837	5.81820295940656	34.4997363035223	3.0883795186995e-07	0.000102713000940327	-4538.12970005478
ENSMUSG00000044150	Bclaf3	382252	Bclaf1 and Thrap3 family member 3	-13.8669953401239	5.59346566122907	34.3395610595468	3.24473015800399e-07	0.000105145896761165	-14941.0647244585
ENSMUSG00000021893	Capn7	12339	calpain 7	-9.53021555327917	6.47893139514899	33.477680262355	3.41996121871966e-07	0.000105554233627403	-739.402214048971
ENSMUSG00000035208	Slfn8	276950	schlafen 8	-8.03960813875677	7.44891143469398	33.4736636406421	3.4243737764864e-07	0.000105554233627403	-263.12566037864
ENSMUSG00000019794	Katna1	23924	katanin p60 (ATPase-containing) subunit A1	-12.0835969187254	5.5497185753527	34.4606372460996	3.76117380438988e-07	0.000111748057096404	-4340.35375975724
ENSMUSG00000024401	Tnf	21926	tumor necrosis factor	6.09654750939111	8.46842921233886	33.1483115967543	3.80215734700536e-07	0.000111748057096404	68.4295478379376
ENSMUSG00000088088	Rmrp	19782	RNA component of mitochondrial RNAase P	3.94682919866657	9.08188255266654	32.9102247778479	4.10583578341322e-07	0.000117930801433582	15.4210511103967
ENSMUSG00000069793	Slfn9	237886	schlafen 9	-14.1259671280225	5.57836552614405	33.9757664105585	4.35363545842023e-07	0.000121938497494069	-17878.8599850833
ENSMUSG00000053819	Camk2d	108058	calcium/calmodulin-dependent protein kinase II, delta	-7.99572545436063	6.30106847858289	32.6147629492919	4.5180244702142e-07	0.000121938497494069	-255.242622916205
ENSMUSG00000022752	Tomm70a	28185	translocase of outer mitochondrial membrane 70 homolog A (yeast)	-13.1592793064135	5.73798487096443	33.2621366605421	4.53482305920341e-07	0.000121938497494069	-9148.24511752843
ENSMUSG00000063108	Zfp26	22688	zinc finger protein 26	-13.2574868969926	5.07609692146042	33.0305444115704	5.80551448757253e-07	0.000149889958559479	-9792.67233405259
ENSMUSG00000037072	Selenof	93684	selenoprotein F	-8.38633580493711	6.8276154691807	32.3047631775218	5.81152711616905e-07	0.000149889958559479	-334.609780456891
ENSMUSG00000064356	ATP8	17706	ATP synthase F0 subunit 8	3.9770110394058	9.67512581474591	31.5896828301611	6.31327934689277e-07	0.000159574448772062	15.747064847565
ENSMUSG00000019920	Lims1	110829	LIM and senescent cell antigen-like domains 1	-11.6257257724678	5.40495220500597	32.3270779884047	7.20879305427002e-07	0.00017863671886248	-3160.03708145295
ENSMUSG00000091649	Phf11b	236451	PHD finger protein 11B	-9.77804783545147	6.38748049673091	31.4669333209195	7.60237356753897e-07	0.000184766917589534	-877.982172292964
ENSMUSG00000024981	Acsl5	433256	acyl-CoA synthetase long-chain family member 5	-10.7113248556097	6.10712002345943	30.9364804068295	7.83079002855509e-07	0.000186727404492225	-1676.60236656248
ENSMUSG00000034028	Cd226	225825	CD226 antigen	-9.45853862939632	7.12051916234595	30.8183702072616	8.14333053650225e-07	0.000190584095037621	-703.564377858917
ENSMUSG00000090877	Hspa1b	15511	heat shock protein 1B	2.97755584902051	12.722833944272	30.6269396244249	8.67766188314796e-07	0.00019939689250768	7.87650629288851
ENSMUSG00000022354	Ndufb9	66218	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9	-12.1790037301362	5.06076893604797	31.4049003019877	9.60376962820703e-07	0.000216736501002287	-4637.08909237859
ENSMUSG00000027010	Slc25a12	78830	solute carrier family 25 (mitochondrial carrier, Aralar), member 12	-11.1358683505904	5.49376187238668	30.8216060965348	9.84628212289545e-07	0.000218311076261671	-2250.24808765121
ENSMUSG00000093904	Tomm20	67952	translocase of outer mitochondrial membrane 20 homolog (yeast)	-11.6455864543132	6.01444437281807	30.7136390431975	1.01956123827037e-06	0.000222158878090705	-3203.84015189726
ENSMUSG00000000982	Ccl3	20302	chemokine (C-C motif) ligand 3	7.71865790009276	9.03706823352629	29.829001278304	1.13283109349641e-06	0.000239070483940479	210.643253563825
ENSMUSG00000026980	Ly75	17076	lymphocyte antigen 75	-7.42201399040188	6.36431635268054	30.2237963839892	1.13856020471966e-06	0.000239070483940479	-171.493964149575
ENSMUSG00000015214	Mtmr1	53332	myotubularin related protein 1	-11.6442374319469	5.71457134875791	30.8205533807751	1.15392463367378e-06	0.000239070483940479	-3200.84573393815
ENSMUSG00000039753	Fbxl5	242960	F-box and leucine-rich repeat protein 5	-9.56947183036836	5.18657506615824	30.0867334495348	1.19088080677563e-06	0.000242747607032749	-759.797855782178
ENSMUSG00000020078	Vps26a	30930	VPS26 retromer complex component A	-12.6870826845065	5.03462223803263	29.6374374369795	1.44714547452959e-06	0.000290301976303252	-6594.6605452589
ENSMUSG00000009575	Cbx5	12419	chromobox 5	-12.9485233277944	6.09553866553668	29.5661626437334	1.48136380811389e-06	0.00029252305948349	-7904.85524047394
ENSMUSG00000040044	Orc3	50793	origin recognition complex, subunit 3	-12.3209816027502	5.59529619229618	29.9522471965327	1.51993691887807e-06	0.000295522504319708	-5116.64208283106
ENSMUSG00000030149	Klrk1	27007	killer cell lectin-like receptor subfamily K, member 1	-9.06043349088806	6.19021911706185	28.8879216288725	1.55669312904167e-06	0.000298083147951948	-533.902868841311
ENSMUSG00000024943	Smc5	226026	structural maintenance of chromosomes 5	-8.20247632893143	6.31280697570557	28.7679246624949	1.62152508930918e-06	0.00030586319520432	-294.571966308209
ENSMUSG00000033355	Rtp4	67775	receptor transporter protein 4	-12.7035115250451	5.26742016034736	29.6234896058956	1.68848297376187e-06	0.000307523654044097	-6670.1871487258
ENSMUSG00000037070	Rbmxl1	19656	RNA binding motif protein, X-linked like-1	-9.33922485980748	6.31254579439707	29.007659565049	1.70102929622777e-06	0.000307523654044097	-647.719271953826
ENSMUSG00000016984	Etaa1	68145	Ewing tumor-associated antigen 1	-12.3459275613706	5.77047886413372	29.1417447886034	1.70332772456771e-06	0.000307523654044097	-5205.88440208891
ENSMUSG00000021024	Psma6	26443	proteasome (prosome, macropain) subunit, alpha type 6	-12.2317474828033	5.6094200042419	29.5460547269066	1.73094757792849e-06	0.000307659066883253	-4809.75430150211
ENSMUSG00000076441	Ass1	11898	argininosuccinate synthetase 1	-9.97986628878486	6.34274975603111	28.5084911105189	1.77145165265833e-06	0.000307659066883253	-1009.8086944272
ENSMUSG00000028330	Ncbp1	433702	nuclear cap binding protein subunit 1	-9.48803657077951	6.59399245520983	28.4991519965854	1.77710965995232e-06	0.000307659066883253	-718.097819111493
ENSMUSG00000039985	Fam60a	56306	family with sequence similarity 60, member A	-8.58604964516673	5.2171481012634	28.7786136025689	1.83595942736149e-06	0.000313552097878305	-384.289472677737
ENSMUSG00000023186	Vwa5a	67776	von Willebrand factor A domain containing 5A	-12.9691281953429	5.65769992328383	28.7840311013116	1.91722025266475e-06	0.000323064394042361	-8018.56408389581
ENSMUSG00000027366	Sppl2a	66552	signal peptide peptidase like 2A	-9.57151500907715	5.34082825783742	28.179761026864	1.98234088775201e-06	0.000329642422886972	-760.874661726415
ENSMUSG00000057561	Eif1a	13664	eukaryotic translation initiation factor 1A	-8.96721754231216	6.34714324388118	28.4802464041969	2.02861281610289e-06	0.000332955958050758	-500.496976071259
ENSMUSG00000090841	Myl6	17904	myosin, light polypeptide 6, alkali, smooth muscle and non-muscle	-5.37661619550781	9.02725817258351	27.7181001448047	2.32345088193491e-06	0.000376458618537094	-41.545381374557
ENSMUSG00000032436	Cmtm7	102545	CKLF-like MARVEL transmembrane domain containing 7	-11.4443555579871	4.94734332124303	28.5700712926634	2.37267358483757e-06	0.00037956770588832	-2786.72622097149
ENSMUSG00000049606	Zfp644	52397	zinc finger protein 644	-7.49546238227946	6.64610569680133	27.537645290855	2.4728620543614e-06	0.000390650383037742	-180.450881713577
ENSMUSG00000044475	Ascc1	69090	activating signal cointegrator 1 complex subunit 1	-12.5050939954896	5.00821790873733	27.9791552696976	2.50711452143196e-06	0.000391171769405643	-5813.10799439026
ENSMUSG00000067194	Eif1ax	66235	eukaryotic translation initiation factor 1A, X-linked	-13.3974753355272	6.80969659454692	27.93298327665	2.54622023715437e-06	0.00039242843118484	-10790.5092696971
ENSMUSG00000026663	Atf6	226641	activating transcription factor 6	-8.59468042364193	5.17258667806442	27.3463845036842	2.64214724986304e-06	0.000402306710165893	-386.595336351296
ENSMUSG00000022008	Gpalpp1	67467	GPALPP motifs containing 1	-11.9858083206195	4.4079301368212	28.0334325317629	2.82707864309962e-06	0.000425340712993965	-4055.90549183253
ENSMUSG00000022064	Pibf1	52023	progesterone immunomodulatory binding factor 1	-12.0297978618672	5.08614024580318	27.8749675853598	2.97796439972015e-06	0.00044277075392545	-4181.47975254757
ENSMUSG00000020515	Cnot8	69125	CCR4-NOT transcription complex, subunit 8	-10.851395210279	5.21515834983216	27.748368738501	3.10453423567661e-06	0.000456222135703267	-1847.54682053727
ENSMUSG00000079555	Haus3	231123	HAUS augmin-like complex, subunit 3	-8.03779853439024	6.26486210460676	27.1574473239353	3.17271426258213e-06	0.000460458024768602	-262.795822935207
ENSMUSG00000008575	Nfib	18028	nuclear factor I/B	14.2526444668103	5.2262098734157	29.2959860622552	3.20622774012004e-06	0.000460458024768602	19519.7163320683
ENSMUSG00000022013	Dnajc15	66148	DnaJ heat shock protein family (Hsp40) member C15	-8.9929166861115	7.21818007088705	26.7404730804828	3.26241425796829e-06	0.000463262824631497	-509.492354156914
ENSMUSG00000030521	Mphosph10	67973	M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein)	-12.4183105333027	5.36717921595855	27.1442254738184	3.32186848938859e-06	0.000466464155209922	-5473.73749447189
ENSMUSG00000022967	Ifnar1	15975	interferon (alpha and beta) receptor 1	-7.41793115327886	5.79138457234045	26.6473235639194	3.37041764117232e-06	0.000468080639001492	-171.009321118677
ENSMUSG00000048120	Entpd1	12495	ectonucleoside triphosphate diphosphohydrolase 1	-12.2590396650167	5.8282990994582	26.9180427512556	3.58699641458732e-06	0.000491031578209721	-4901.60891487851
ENSMUSG00000031403	Dkc1	245474	dyskeratosis congenita 1, dyskerin	-8.52674022780849	5.62821223051821	26.4486279028934	3.61338319144675e-06	0.000491031578209721	-368.811601372892
ENSMUSG00000006191	Cdkal1	68916	CDK5 regulatory subunit associated protein 1-like 1	-11.7546463506285	5.3509222501271	27.2537717536813	3.65537059917212e-06	0.000491452910982311	-3455.42236575946
ENSMUSG00000022601	Zbtb11	271377	zinc finger and BTB domain containing 11	-7.75628829803916	6.78456069093854	26.2155074436371	3.92178902971792e-06	0.000521721786921843	-216.209828716663
ENSMUSG00000026021	Sumo1	22218	small ubiquitin-like modifier 1	-7.96570346920433	6.89916807324808	26.1833932297999	3.9663680746611e-06	0.000522155830495489	-249.985996140558
ENSMUSG00000032463	Faim	23873	Fas apoptotic inhibitory molecule	-8.87080592218324	5.62301640781312	26.4547887700769	4.03676995319171e-06	0.000525945347097287	-468.143144869294
ENSMUSG00000063694	Cycs	13063	cytochrome c, somatic	-9.85638013650958	5.98766777260073	26.4068519580383	4.10399796042261e-06	0.000529248226773683	-926.970833871102
ENSMUSG00000042284	Itga1	109700	integrin alpha 1	-6.33615188451704	6.62569416622987	26.0573940200593	4.14641665877896e-06	0.000529317310440894	-80.7926353207566
ENSMUSG00000057236	Rbbp4	19646	retinoblastoma binding protein 4, chromatin remodeling factor	-5.7847759261776	7.47140432272116	25.9733366718503	4.27123281106238e-06	0.000539798402662063	-55.1303909171602
ENSMUSG00000027775	Mfsd1	66868	major facilitator superfamily domain containing 1	-11.3915724518949	5.19385471647406	26.669828481681	4.43943616127152e-06	0.000555500932734153	-2686.61234373666
ENSMUSG00000020952	Scfd1	76983	Sec1 family domain containing 1	-12.5981791299494	5.27510580997957	26.6006357196162	4.5433392053118e-06	0.000560119704911565	-6200.54421698191
ENSMUSG00000025995	Wdr75	73674	WD repeat domain 75	-11.7828185815429	5.15915430100123	26.5637713817741	4.59972915733967e-06	0.000560119704911565	-3523.56126038091
ENSMUSG00000070923	Klhl9	242521	kelch-like 9	-8.76831950552896	5.47774781331737	26.0707405303589	4.60930917160965e-06	0.000560119704911565	-436.040855182552
ENSMUSG00000016194	Hsd11b1	15483	hydroxysteroid 11-beta dehydrogenase 1	-11.6948611085136	4.83233552315798	26.5193025896365	4.66872430665321e-06	0.000561936550356984	-3315.15614609918
ENSMUSG00000036257	Pnpla8	67452	patatin-like phospholipase domain containing 8	-11.6169207608069	5.39187402960355	26.4823581061913	4.72686599972656e-06	0.00056259914602572	-3140.80957511831
ENSMUSG00000030751	Psma1	26440	proteasome (prosome, macropain) subunit, alpha type 1	-12.1074932109446	5.90884874655333	26.4594716002094	4.76326227447001e-06	0.00056259914602572	-4412.84454839387
ENSMUSG00000052459	Atp6v1a	11964	ATPase, H+ transporting, lysosomal V1 subunit A	-9.19146030040418	5.35787638232482	25.6051408044634	4.86569719422283e-06	0.000565801391938405	-584.662520336343
ENSMUSG00000021556	Golm1	105348	golgi membrane protein 1	-11.7411892958425	5.02462833133277	26.018440061864	4.87991388837523e-06	0.000565801391938405	-3423.34101043856
ENSMUSG00000035173	Ccdc186	213993	coiled-coil domain containing 186	-11.6590432982652	5.35680761247972	25.8345884473008	5.19924894703585e-06	0.000597346438114901	-3233.86401342372
ENSMUSG00000039841	Zfp800	627049	zinc finger protein 800	-8.36362850300041	5.23786006549487	25.6474421728891	5.33927124098862e-06	0.000607907296789317	-329.38441920894
ENSMUSG00000025232	Hexa	15211	hexosaminidase A	-10.9236691412749	4.5200682298461	26.0921529717455	5.38915233011718e-06	0.000608105274583085	-1942.45995461473
ENSMUSG00000024614	Tmx3	67988	thioredoxin-related transmembrane protein 3	-9.01401041361419	5.13710358427901	25.5952596434335	5.43724450291887e-06	0.000608105274583085	-516.996396122524
ENSMUSG00000005667	Mthfd2	17768	methylenetetrahydrofolate dehydrogenase (NAD+ dependent), methenyltetrahydrofolate cyclohydrolase	-11.8845145089458	5.07998893511851	25.6396151222851	5.56176381363667e-06	0.00061565917567113	-3780.90139397259
ENSMUSG00000042055	Wdr11	207425	WD repeat domain 11	-11.9558296605854	5.29827148413899	25.9771915591692	5.60221595206361e-06	0.00061565917567113	-3972.49492346146
ENSMUSG00000026914	Psmd14	59029	proteasome (prosome, macropain) 26S subunit, non-ATPase, 14	-8.48741804767476	5.96132988995205	25.4416259205841	5.7366998706043e-06	0.000615751563827556	-358.89500839099
ENSMUSG00000021814	Anxa7	11750	annexin A7	-6.88312510446119	6.09974265850505	25.4321724709771	5.75567742227379e-06	0.000615751563827556	-118.039434533558
ENSMUSG00000017428	Psmd11	69077	proteasome (prosome, macropain) 26S subunit, non-ATPase, 11	-6.89152012358739	6.22050876341862	25.4117074191016	5.79698453209635e-06	0.000615751563827556	-118.728306418748
ENSMUSG00000027714	Exosc9	50911	exosome component 9	-11.2048368862931	5.27583570196782	25.8558766628019	5.83660844578458e-06	0.000615751563827556	-2360.4347481411
ENSMUSG00000029048	Rer1	67830	retention in endoplasmic reticulum sorting receptor 1	-11.7623294929378	5.36579958071901	25.8507845818157	5.84666780023e-06	0.000615751563827556	-3473.87347243556
ENSMUSG00000068479	Mfap1a	67532	microfibrillar-associated protein 1A	-11.439104847207	4.6489033491052	25.5946952257577	6.37663564149582e-06	0.000666015877993588	-2776.60232226705
ENSMUSG00000020180	Snrpd3	67332	small nuclear ribonucleoprotein D3	-11.376028725714	5.08550759614906	25.307345108595	7.03143660646791e-06	0.000728387670758537	-2657.8219144492
ENSMUSG00000015291	Gdi1	14567	guanosine diphosphate (GDP) dissociation inhibitor 1	-11.6712163338882	4.76589653003168	25.2187309380762	7.24723092049679e-06	0.000736488352368539	-3261.26584674203
ENSMUSG00000040850	Psme4	103554	proteasome (prosome, macropain) activator subunit 4	-6.89391483444134	6.40289163897649	24.4906725366449	7.2473243206541e-06	0.000736488352368539	-118.925545652349
ENSMUSG00000037921	Ddx60	234311	DEAD (Asp-Glu-Ala-Asp) box polypeptide 60	-9.00678689732942	5.36690977645693	24.4764851872291	7.28446305159578e-06	0.000736488352368539	-514.414285531178
ENSMUSG00000028114	Mettl14	210529	methyltransferase like 14	-11.6611457589182	5.44651139079893	24.7556704123081	7.56737860909594e-06	0.000752735030758021	-3238.58020655785
ENSMUSG00000022718	Dgcr8	94223	DGCR8, microprocessor complex subunit	-11.202539689416	5.30283609976333	25.0669241288739	7.63312010914636e-06	0.000752735030758021	-2356.6792291642
ENSMUSG00000056069	Fam105a	223433	family with sequence similarity 105, member A	-11.3679922873674	4.83271502424521	25.0613024795052	7.6478153320261e-06	0.000752735030758021	-2643.05785064784
ENSMUSG00000052997	Uba2	50995	ubiquitin-like modifier activating enzyme 2	-6.50366928481791	6.34318322235998	24.6101447568358	7.68340077289007e-06	0.000752735030758021	-90.7401591426769
ENSMUSG00000033272	Slc35a4	67843	solute carrier family 35, member A4	-10.8155390796489	4.97835823771804	25.0226320394995	7.74970473880012e-06	0.000753390526838123	-1802.19459249554
ENSMUSG00000025785	Exosc7	66446	exosome component 7	-12.4593753543416	4.72482344598156	24.9336298342157	7.98962728816695e-06	0.000770785569983617	-5631.78035944853
ENSMUSG00000036104	Rab3gap1	226407	RAB3 GTPase activating protein subunit 1	-6.8120066923976	7.34939778560147	24.1155950031455	8.29873484162221e-06	0.000794540991881981	-112.361711318173
ENSMUSG00000031928	Mre11a	17535	MRE11A homolog A, double strand break repair nuclease	-11.9344518284384	5.05457948233371	24.726186592233	8.57940686696887e-06	0.000815237172817689	-3914.06453634309
ENSMUSG00000069267	Hist1h3b	319150	histone cluster 1, H3b	-13.3793652197767	6.19099851385096	24.6972289154919	8.66528020890667e-06	0.000816055842426165	-10655.9028922061
ENSMUSG00000057193	Slc44a2	68682	solute carrier family 44, member 2	-7.46987710881973	5.94034751969676	23.9798824663945	8.71716559008801e-06	0.000816055842426165	-177.278910360471
ENSMUSG00000013736	Trnt1	70047	tRNA nucleotidyl transferase, CCA-adding, 1	-8.35991175962931	5.42715414447626	23.9022489184526	8.9663216066098e-06	0.000833208621061284	-328.536934671684
ENSMUSG00000050350	Gpr18	110168	G protein-coupled receptor 18	-11.2508866603261	4.75920863876685	24.2438071800872	9.06079178195646e-06	0.000834552838538371	-2436.993453689
ENSMUSG00000005947	Itgae	16407	integrin alpha E, epithelial-associated	-10.3376111793645	5.5838128561462	23.8576298363044	9.11285739185751e-06	0.000834552838538371	-1293.99038256274
ENSMUSG00000031913	Vps4a	116733	vacuolar protein sorting 4A	-11.9154459428886	5.03562779881762	24.1686347613906	9.30470608847215e-06	0.000845991910403677	-3862.83929389524
ENSMUSG00000037957	Wdr20	69641	WD repeat domain 20	-8.91299012056459	5.09191768898991	23.9768370394605	9.62091257240836e-06	0.00086849352207212	-482.033672914057
ENSMUSG00000050856	Atp5k	11958	ATP synthase, H+ transporting, mitochondrial F1F0 complex, subunit E	-8.52646556562818	5.55467231614382	23.886018787777	9.93789885886127e-06	0.000882342061851275	-368.741393218279
ENSMUSG00000021069	Pygl	110095	liver glycogen phosphorylase	-11.6874133985332	4.88621655523078	23.9619756368601	1.00111350226201e-05	0.000882342061851275	-3298.08621781328
ENSMUSG00000020385	Clk4	12750	CDC like kinase 4	-6.79466438626781	7.18867073701315	23.597109390079	1.00195687931477e-05	0.000882342061851275	-111.019122604701
ENSMUSG00000025860	Xiap	11798	X-linked inhibitor of apoptosis	-8.95143125112009	5.27234329787718	23.5878172524779	1.00535889307314e-05	0.000882342061851275	-495.050280258553
ENSMUSG00000007613	Tgfbr1	21812	transforming growth factor, beta receptor I	-9.0559672523384	4.97467057328386	23.7301529851383	1.05075025784001e-05	0.000911853452735941	-532.252589098082
ENSMUSG00000003316	Glg1	20340	golgi apparatus protein 1	-6.20133612723951	6.7272399518002	23.4569871338484	1.05455233959906e-05	0.000911853452735941	-73.5848124824442
ENSMUSG00000032409	Atr	245000	ataxia telangiectasia and Rad3 related	-9.25172968936727	5.9377243489175	23.4412643552988	1.06063030188466e-05	0.000911853452735941	-609.604477598687
ENSMUSG00000005936	Kctd20	66989	potassium channel tetramerisation domain containing 20	-12.289867098782	5.04483846223659	23.7411215497758	1.08281256267597e-05	0.000924634132912088	-5007.47326721823
ENSMUSG00000033813	Tcea1	21399	transcription elongation factor A (SII) 1	-6.31567409350275	6.7520704524942	23.6221167800499	1.09221712085041e-05	0.000926405367336075	-79.6539551102515
ENSMUSG00000029617	Ccz1	231874	CCZ1 vacuolar protein trafficking and biogenesis associated	-11.8090806801122	4.47532522267956	24.0057551781335	1.10059433693038e-05	0.000927287415341745	-3588.28976152231
ENSMUSG00000020659	Cbll1	104836	Casitas B-lineage lymphoma-like 1	-8.57244147174296	4.78801149490596	23.2796043583945	1.12527506057368e-05	0.000940572850453196	-380.681716661159
ENSMUSG00000017897	Eya2	14049	EYA transcriptional coactivator and phosphatase 2	-11.5698057807432	4.2212942453818	23.6182384812397	1.13124761250899e-05	0.000940572850453196	-3039.89500674322
